"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"R341","75k","R_0603_1608Metric","129.500000","-130.900000","0.000000","bottom"
"R342","75k","R_0603_1608Metric","129.500000","-132.600000","0.000000","bottom"
"R343","37.4k","R_0603_1608Metric","126.200000","-132.600000","0.000000","bottom"
"R344","37.4k","R_0603_1608Metric","129.500000","-134.300000","0.000000","bottom"
"R419","75k","R_0603_1608Metric","133.300000","-144.800000","0.000000","bottom"
"R420","18.7k","R_0603_1608Metric","136.700000","-144.800000","0.000000","bottom"
"R421","15k","R_0603_1608Metric","133.300000","-146.500000","0.000000","bottom"
"R422","60.4k","R_0603_1608Metric","136.700000","-146.500000","0.000000","bottom"
"R430","75k","R_0603_1608Metric","140.500000","-155.150000","180.000000","bottom"
"R431","75k","R_0603_1608Metric","140.500000","-156.850000","180.000000","bottom"
"R432","75k","R_0603_1608Metric","140.500000","-158.550000","180.000000","bottom"
"R433","75k","R_0603_1608Metric","140.500000","-153.450000","180.000000","bottom"
"R434","75k","R_0603_1608Metric","129.500000","-151.800000","0.000000","bottom"
"R435","37.4k","R_0603_1608Metric","126.200000","-151.800000","0.000000","bottom"
"R436","75k","R_0603_1608Metric","129.500000","-153.500000","0.000000","bottom"
"R437","75k","R_0603_1608Metric","129.500000","-162.000000","0.000000","bottom"
"R438","75k","R_0603_1608Metric","126.200000","-162.000000","0.000000","bottom"
"R439","75k","R_0603_1608Metric","129.500000","-155.200000","0.000000","bottom"
"R440","37.4k","R_0603_1608Metric","126.200000","-155.200000","0.000000","bottom"
"R441","75k","R_0603_1608Metric","129.500000","-156.900000","0.000000","bottom"
"R442","75k","R_0603_1608Metric","129.500000","-158.600000","0.000000","bottom"
"R443","37.4k","R_0603_1608Metric","126.200000","-158.600000","0.000000","bottom"
"R444","37.4k","R_0603_1608Metric","129.500000","-160.300000","0.000000","bottom"
"R519","75k","R_0603_1608Metric","173.300000","-138.000000","0.000000","bottom"
"R520","18.7k","R_0603_1608Metric","176.700000","-138.000000","0.000000","bottom"
"R521","15k","R_0603_1608Metric","173.300000","-139.700000","0.000000","bottom"
"R522","60.4k","R_0603_1608Metric","176.700000","-139.700000","0.000000","bottom"
"R530","75k","R_0603_1608Metric","180.500000","-129.150000","180.000000","bottom"
"R531","75k","R_0603_1608Metric","180.500000","-130.850000","180.000000","bottom"
"R532","75k","R_0603_1608Metric","180.500000","-132.550000","180.000000","bottom"
"R533","75k","R_0603_1608Metric","180.500000","-127.450000","180.000000","bottom"
"R534","75k","R_0603_1608Metric","169.500000","-125.800000","0.000000","bottom"
"R535","37.4k","R_0603_1608Metric","166.200000","-125.800000","0.000000","bottom"
"R536","75k","R_0603_1608Metric","169.500000","-127.500000","0.000000","bottom"
"R537","75k","R_0603_1608Metric","169.500000","-136.000000","0.000000","bottom"
"R538","75k","R_0603_1608Metric","166.200000","-136.000000","0.000000","bottom"
"R539","75k","R_0603_1608Metric","169.500000","-129.200000","0.000000","bottom"
"R540","37.4k","R_0603_1608Metric","166.200000","-129.200000","0.000000","bottom"
"R541","75k","R_0603_1608Metric","169.500000","-130.900000","0.000000","bottom"
"R542","75k","R_0603_1608Metric","169.500000","-132.600000","0.000000","bottom"
"R543","37.4k","R_0603_1608Metric","166.200000","-132.600000","0.000000","bottom"
"R544","37.4k","R_0603_1608Metric","169.500000","-134.300000","0.000000","bottom"
"R619","75k","R_0603_1608Metric","173.300000","-144.800000","0.000000","bottom"
"R620","18.7k","R_0603_1608Metric","176.700000","-144.800000","0.000000","bottom"
"R621","15k","R_0603_1608Metric","173.300000","-146.500000","0.000000","bottom"
"R622","60.4k","R_0603_1608Metric","176.700000","-146.500000","0.000000","bottom"
"R630","75k","R_0603_1608Metric","180.500000","-155.150000","180.000000","bottom"
"R631","75k","R_0603_1608Metric","180.500000","-156.850000","180.000000","bottom"
"R632","75k","R_0603_1608Metric","180.500000","-158.550000","180.000000","bottom"
"R633","75k","R_0603_1608Metric","180.500000","-153.450000","180.000000","bottom"
"R634","75k","R_0603_1608Metric","169.500000","-151.800000","0.000000","bottom"
"R635","37.4k","R_0603_1608Metric","166.200000","-151.800000","0.000000","bottom"
"R636","75k","R_0603_1608Metric","169.500000","-153.500000","0.000000","bottom"
"R637","75k","R_0603_1608Metric","169.500000","-162.000000","0.000000","bottom"
"R638","75k","R_0603_1608Metric","166.200000","-162.000000","0.000000","bottom"
"R639","75k","R_0603_1608Metric","169.500000","-155.200000","0.000000","bottom"
"R640","37.4k","R_0603_1608Metric","166.200000","-155.200000","0.000000","bottom"
"R641","75k","R_0603_1608Metric","169.500000","-156.900000","0.000000","bottom"
"R642","75k","R_0603_1608Metric","169.500000","-158.600000","0.000000","bottom"
"R643","37.4k","R_0603_1608Metric","166.200000","-158.600000","0.000000","bottom"
"R644","37.4k","R_0603_1608Metric","169.500000","-160.300000","0.000000","bottom"
"R719","75k","R_0603_1608Metric","196.300000","-138.000000","0.000000","bottom"
"R720","18.7k","R_0603_1608Metric","199.700000","-138.000000","0.000000","bottom"
"R721","15k","R_0603_1608Metric","196.300000","-139.700000","0.000000","bottom"
"R722","60.4k","R_0603_1608Metric","199.700000","-139.700000","0.000000","bottom"
"R730","75k","R_0603_1608Metric","203.500000","-129.150000","180.000000","bottom"
"R731","75k","R_0603_1608Metric","203.500000","-130.850000","180.000000","bottom"
"R732","75k","R_0603_1608Metric","203.500000","-132.550000","180.000000","bottom"
"R733","75k","R_0603_1608Metric","203.500000","-127.450000","180.000000","bottom"
"R734","75k","R_0603_1608Metric","192.500000","-125.800000","0.000000","bottom"
"R735","37.4k","R_0603_1608Metric","189.200000","-125.800000","0.000000","bottom"
"R736","75k","R_0603_1608Metric","192.500000","-127.500000","0.000000","bottom"
"R737","75k","R_0603_1608Metric","192.500000","-136.000000","0.000000","bottom"
"R738","75k","R_0603_1608Metric","189.200000","-136.000000","0.000000","bottom"
"R739","75k","R_0603_1608Metric","192.500000","-129.200000","0.000000","bottom"
"R740","37.4k","R_0603_1608Metric","189.200000","-129.200000","0.000000","bottom"
"R741","75k","R_0603_1608Metric","192.500000","-130.900000","0.000000","bottom"
"R742","75k","R_0603_1608Metric","192.500000","-132.600000","0.000000","bottom"
"R743","37.4k","R_0603_1608Metric","189.200000","-132.600000","0.000000","bottom"
"R744","37.4k","R_0603_1608Metric","192.500000","-134.300000","0.000000","bottom"
"R819","75k","R_0603_1608Metric","196.300000","-144.800000","0.000000","bottom"
"R820","18.7k","R_0603_1608Metric","199.700000","-144.800000","0.000000","bottom"
"R821","15k","R_0603_1608Metric","196.300000","-146.500000","0.000000","bottom"
"R822","60.4k","R_0603_1608Metric","199.700000","-146.500000","0.000000","bottom"
"R830","75k","R_0603_1608Metric","203.500000","-155.150000","180.000000","bottom"
"R831","75k","R_0603_1608Metric","203.500000","-156.850000","180.000000","bottom"
"R832","75k","R_0603_1608Metric","203.500000","-158.550000","180.000000","bottom"
"R833","75k","R_0603_1608Metric","203.500000","-153.450000","180.000000","bottom"
"R834","75k","R_0603_1608Metric","192.500000","-151.800000","0.000000","bottom"
"R835","37.4k","R_0603_1608Metric","189.200000","-151.800000","0.000000","bottom"
"R836","75k","R_0603_1608Metric","192.500000","-153.500000","0.000000","bottom"
"R837","75k","R_0603_1608Metric","192.500000","-162.000000","0.000000","bottom"
"R838","75k","R_0603_1608Metric","189.200000","-162.000000","0.000000","bottom"
"R839","75k","R_0603_1608Metric","192.500000","-155.200000","0.000000","bottom"
